origin_date,scenario_id,age_group,location,target_variables,sample,value
2022-05-22,A-2022-05-22,0-15,FR,inc case,24,22091
2022-05-22,A-2022-05-22,0-15,FR,inc case,25,83088
2022-05-22,A-2022-05-22,0-15,FR,inc case,26,92878
2022-05-22,A-2022-05-22,0-15,FR,inc case,27,65861
2022-05-22,A-2022-05-22,0-15,FR,inc case,28,34152
2022-05-22,A-2022-05-22,0-15,FR,inc case,29,77227
2022-05-22,A-2022-05-22,0-15,FR,inc case,30,43643
2022-05-22,A-2022-05-22,0-15,FR,inc case,31,36002
2022-05-22,A-2022-05-22,0-15,FR,inc case,32,95432
2022-05-22,A-2022-05-22,0-15,FR,inc case,33,48253
2022-05-22,A-2022-05-22,0-15,FR,inc case,34,8139
2022-05-22,A-2022-05-22,0-15,FR,inc case,35,54944
2022-05-22,A-2022-05-22,0-15,FR,inc case,36,3539
2022-05-22,A-2022-05-22,0-15,FR,inc case,37,77424
2022-05-22,A-2022-05-22,0-15,FR,inc case,38,41895
2022-05-22,A-2022-05-22,0-15,FR,inc case,39,77132
2022-05-22,A-2022-05-22,0-15,FR,inc case,40,44661
2022-05-22,A-2022-05-22,0-15,FR,inc case,41,99533
2022-05-22,A-2022-05-22,0-15,FR,inc case,42,73227
2022-05-22,A-2022-05-22,0-15,FR,inc case,43,32918
2022-05-22,A-2022-05-22,0-15,FR,inc case,44,64176
2022-05-22,A-2022-05-22,0-15,FR,inc case,45,20093
2022-05-22,A-2022-05-22,0-15,FR,inc case,46,12665
2022-05-22,A-2022-05-22,0-15,FR,inc case,47,55958
2022-05-22,A-2022-05-22,0-15,FR,inc case,48,15240
2022-05-22,A-2022-05-22,0-15,FR,inc case,49,28369
2022-05-22,A-2022-05-22,0-15,FR,inc case,50,41914
2022-05-22,A-2022-05-22,0-15,FR,inc case,51,63391
2022-05-22,A-2022-05-22,0-15,FR,inc case,52,678
2022-05-22,A-2022-05-22,0-15,FR,inc case,53,19851
2022-05-22,A-2022-05-22,0-15,FR,inc case,54,60275
2022-05-22,A-2022-05-22,0-15,FR,inc case,55,34530
2022-05-22,A-2022-05-22,0-15,FR,inc case,56,56242
2022-05-22,A-2022-05-22,0-15,FR,inc case,57,8103
2022-05-22,A-2022-05-22,0-15,FR,inc case,58,1322
2022-05-22,A-2022-05-22,0-15,FR,inc case,59,13359
2022-05-22,A-2022-05-22,0-15,FR,inc case,60,19472
2022-05-22,A-2022-05-22,0-15,FR,inc case,61,23202
2022-05-22,A-2022-05-22,0-15,FR,inc case,62,5387
2022-05-22,A-2022-05-22,0-15,FR,inc case,63,66492
2022-05-22,A-2022-05-22,0-15,FR,inc case,64,96661
2022-05-22,A-2022-05-22,0-15,FR,inc case,65,15977
2022-05-22,A-2022-05-22,0-15,FR,inc case,66,36477
2022-05-22,A-2022-05-22,0-15,FR,inc case,67,84908
2022-05-22,A-2022-05-22,0-15,FR,inc case,68,49006
2022-05-22,A-2022-05-22,0-15,FR,inc case,69,11264
2022-05-22,A-2022-05-22,0-15,FR,inc case,70,47353
2022-05-22,A-2022-05-22,0-15,FR,inc case,71,56136
2022-05-22,A-2022-05-22,0-15,FR,inc case,72,40397
2022-05-22,A-2022-05-22,0-15,FR,inc case,73,47051
2022-05-22,A-2022-05-22,0-15,FR,inc case,74,39900
2022-05-22,A-2022-05-22,0-15,FR,inc case,75,77789
2022-05-22,A-2022-05-22,0-15,FR,inc case,76,5158
2022-05-22,A-2022-05-22,0-15,FR,inc case,77,19184
2022-05-22,A-2022-05-22,0-15,FR,inc case,78,79655
2022-05-22,A-2022-05-22,0-15,FR,inc case,79,75283
2022-05-22,A-2022-05-22,0-15,FR,inc case,80,57202
2022-05-22,A-2022-05-22,0-15,FR,inc case,81,78471
2022-05-22,A-2022-05-22,0-15,FR,inc case,82,82037
2022-05-22,A-2022-05-22,0-15,FR,inc case,83,70562
2022-05-22,A-2022-05-22,0-15,FR,inc case,84,18688
2022-05-22,A-2022-05-22,0-15,FR,inc case,85,79977
2022-05-22,A-2022-05-22,0-15,FR,inc case,86,61269
2022-05-22,A-2022-05-22,0-15,FR,inc case,87,99282
2022-05-22,A-2022-05-22,0-15,FR,inc case,88,33989
2022-05-22,A-2022-05-22,0-15,FR,inc case,89,5992
2022-05-22,A-2022-05-22,0-15,FR,inc case,90,84882
2022-05-22,A-2022-05-22,0-15,FR,inc case,91,79377
2022-05-22,A-2022-05-22,0-15,FR,inc case,92,690
2022-05-22,A-2022-05-22,0-15,FR,inc case,93,70601
2022-05-22,A-2022-05-22,0-15,FR,inc case,94,58318
2022-05-22,A-2022-05-22,0-15,FR,inc case,95,41048
2022-05-22,A-2022-05-22,0-15,FR,inc case,96,23411
2022-05-22,A-2022-05-22,0-15,FR,inc case,97,66525
2022-05-22,A-2022-05-22,0-15,FR,inc case,98,20380
2022-05-22,A-2022-05-22,0-15,FR,inc case,99,97955
2022-05-22,A-2022-05-22,0-15,FR,inc case,100,39631
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,1,42457
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,2,91815
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,3,31373
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,4,79709
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,5,28049
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,6,58156
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,7,82265
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,8,78421
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,9,61406
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,10,21713
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,11,83597
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,12,14568
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,13,94361
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,14,69844
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,15,65181
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,16,59252
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,17,5566
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,18,90422
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,19,4499
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,20,9279
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,21,6592
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,22,87865
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,23,41100
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,24,76766
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,25,76954
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,26,51573
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,27,66673
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,28,91007
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,29,1817
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,30,82859
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,31,67317
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,32,21049
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,33,14904
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,34,39886
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,35,86643
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,36,36259
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,37,97395
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,38,16061
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,39,40529
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,40,58019
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,41,37073
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,42,99199
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,43,7293
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,44,20339
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,45,40834
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,46,91069
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,47,97215
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,48,57783
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,49,92586
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,50,97951
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,51,5194
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,52,86299
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,53,47316
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,54,82280
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,55,64707
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,56,29428
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,57,43869
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,58,35788
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,59,23759
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,60,84496
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,61,30444
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,62,82572
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,63,42862
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,64,60364
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,65,5816
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,66,97362
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,67,5997
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,68,36868
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,69,84133
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,70,86306
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,71,79860
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,72,33721
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,73,62976
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,74,45179
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,75,27064
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,76,73869
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,77,42440
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,78,48950
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,79,31257
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,80,4614
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,81,62346
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,82,46693
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,83,70705
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,84,59534
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,85,70293
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,86,68749
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,87,97506
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,88,6519
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,89,14605
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,90,69331
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,91,9485
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,92,71008
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,93,76484
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,94,3536
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,95,5364
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,96,60396
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,97,40410
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,98,85674
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,99,99855
2022-05-22,A-2022-05-22,0-15,FR,inc hosp,100,61587
2022-05-22,A-2022-05-22,16-64,IE,inc case,1,79387
2022-05-22,A-2022-05-22,16-64,IE,inc case,2,96869
2022-05-22,A-2022-05-22,16-64,IE,inc case,3,51108
2022-05-22,A-2022-05-22,16-64,IE,inc case,4,90989
2022-05-22,A-2022-05-22,16-64,IE,inc case,5,70325
2022-05-22,A-2022-05-22,16-64,IE,inc case,6,84018
2022-05-22,A-2022-05-22,16-64,IE,inc case,7,54677
2022-05-22,A-2022-05-22,16-64,IE,inc case,8,48965
2022-05-22,A-2022-05-22,16-64,IE,inc case,9,92204
2022-05-22,A-2022-05-22,16-64,IE,inc case,10,262
2022-05-22,A-2022-05-22,16-64,IE,inc case,11,28169
2022-05-22,A-2022-05-22,16-64,IE,inc case,12,51925
2022-05-22,A-2022-05-22,16-64,IE,inc case,13,82613
2022-05-22,A-2022-05-22,16-64,IE,inc case,14,42116
2022-05-22,A-2022-05-22,16-64,IE,inc case,15,50258
2022-05-22,A-2022-05-22,16-64,IE,inc case,16,62182
2022-05-22,A-2022-05-22,16-64,IE,inc case,17,378
2022-05-22,A-2022-05-22,16-64,IE,inc case,18,96050
2022-05-22,A-2022-05-22,16-64,IE,inc case,19,66838
2022-05-22,A-2022-05-22,16-64,IE,inc case,20,91415
2022-05-22,A-2022-05-22,16-64,IE,inc case,21,6633
2022-05-22,A-2022-05-22,16-64,IE,inc case,22,91536
2022-05-22,A-2022-05-22,16-64,IE,inc case,23,12210
2022-05-22,A-2022-05-22,16-64,IE,inc case,24,35900
2022-05-22,A-2022-05-22,16-64,IE,inc case,25,64030
2022-05-22,A-2022-05-22,16-64,IE,inc case,26,8672
2022-05-22,A-2022-05-22,16-64,IE,inc case,27,90319
2022-05-22,A-2022-05-22,16-64,IE,inc case,28,11603
2022-05-22,A-2022-05-22,16-64,IE,inc case,29,37919
2022-05-22,A-2022-05-22,16-64,IE,inc case,30,925
2022-05-22,A-2022-05-22,16-64,IE,inc case,31,64636
2022-05-22,A-2022-05-22,16-64,IE,inc case,32,55554
2022-05-22,A-2022-05-22,16-64,IE,inc case,33,94704
2022-05-22,A-2022-05-22,16-64,IE,inc case,34,85214
2022-05-22,A-2022-05-22,16-64,IE,inc case,35,9452
2022-05-22,A-2022-05-22,16-64,IE,inc case,36,46014
2022-05-22,A-2022-05-22,16-64,IE,inc case,37,91719
2022-05-22,A-2022-05-22,16-64,IE,inc case,38,42108
2022-05-22,A-2022-05-22,16-64,IE,inc case,39,92826
2022-05-22,A-2022-05-22,16-64,IE,inc case,40,83551
2022-05-22,A-2022-05-22,16-64,IE,inc case,41,23437
2022-05-22,A-2022-05-22,16-64,IE,inc case,42,69742
2022-05-22,A-2022-05-22,16-64,IE,inc case,43,36855
2022-05-22,A-2022-05-22,16-64,IE,inc case,44,62184
2022-05-22,A-2022-05-22,16-64,IE,inc case,45,92118
2022-05-22,A-2022-05-22,16-64,IE,inc case,46,52954
2022-05-22,A-2022-05-22,16-64,IE,inc case,47,37306
2022-05-22,A-2022-05-22,16-64,IE,inc case,48,107
2022-05-22,A-2022-05-22,16-64,IE,inc case,49,98747
2022-05-22,A-2022-05-22,16-64,IE,inc case,50,73407
2022-05-22,A-2022-05-22,16-64,IE,inc case,51,66528
2022-05-22,A-2022-05-22,16-64,IE,inc case,52,82215
2022-05-22,A-2022-05-22,16-64,IE,inc case,53,19556
2022-05-22,A-2022-05-22,16-64,IE,inc case,54,54530
2022-05-22,A-2022-05-22,16-64,IE,inc case,55,15369
2022-05-22,A-2022-05-22,16-64,IE,inc case,56,89494
2022-05-22,A-2022-05-22,16-64,IE,inc case,57,74363
2022-05-22,A-2022-05-22,16-64,IE,inc case,58,48519
2022-05-22,A-2022-05-22,16-64,IE,inc case,59,98069
2022-05-22,A-2022-05-22,16-64,IE,inc case,60,57816
2022-05-22,A-2022-05-22,16-64,IE,inc case,61,65925
2022-05-22,A-2022-05-22,16-64,IE,inc case,62,16767
2022-05-22,A-2022-05-22,16-64,IE,inc case,63,14285
2022-05-22,A-2022-05-22,16-64,IE,inc case,64,59639
2022-05-22,A-2022-05-22,16-64,IE,inc case,65,3639
2022-05-22,A-2022-05-22,16-64,IE,inc case,66,95168
2022-05-22,A-2022-05-22,16-64,IE,inc case,67,33848
2022-05-22,A-2022-05-22,16-64,IE,inc case,68,16684
2022-05-22,A-2022-05-22,16-64,IE,inc case,69,32835
2022-05-22,A-2022-05-22,16-64,IE,inc case,70,11838
2022-05-22,A-2022-05-22,16-64,IE,inc case,71,96506
2022-05-22,A-2022-05-22,16-64,IE,inc case,72,34978
2022-05-22,A-2022-05-22,16-64,IE,inc case,73,18438
2022-05-22,A-2022-05-22,16-64,IE,inc case,74,63033
2022-05-22,A-2022-05-22,16-64,IE,inc case,75,54772
2022-05-22,A-2022-05-22,16-64,IE,inc case,76,99159
2022-05-22,A-2022-05-22,16-64,IE,inc case,77,63276
2022-05-22,A-2022-05-22,16-64,IE,inc case,78,45423
2022-05-22,A-2022-05-22,16-64,IE,inc case,79,73652
2022-05-22,A-2022-05-22,16-64,IE,inc case,80,89249
2022-05-22,A-2022-05-22,16-64,IE,inc case,81,68576
2022-05-22,A-2022-05-22,16-64,IE,inc case,82,81386
2022-05-22,A-2022-05-22,16-64,IE,inc case,83,48510
2022-05-22,A-2022-05-22,16-64,IE,inc case,84,69116
2022-05-22,A-2022-05-22,16-64,IE,inc case,85,82727
2022-05-22,A-2022-05-22,16-64,IE,inc case,86,20426
2022-05-22,A-2022-05-22,16-64,IE,inc case,87,20681
2022-05-22,A-2022-05-22,16-64,IE,inc case,88,3623
2022-05-22,A-2022-05-22,16-64,IE,inc case,89,4998
2022-05-22,A-2022-05-22,16-64,IE,inc case,90,31212
2022-05-22,A-2022-05-22,16-64,IE,inc case,91,99196
2022-05-22,A-2022-05-22,16-64,IE,inc case,92,9353
2022-05-22,A-2022-05-22,16-64,IE,inc case,93,62058
2022-05-22,A-2022-05-22,16-64,IE,inc case,94,1460
2022-05-22,A-2022-05-22,16-64,IE,inc case,95,95307
2022-05-22,A-2022-05-22,16-64,IE,inc case,96,70653
2022-05-22,A-2022-05-22,16-64,IE,inc case,97,47779
2022-05-22,A-2022-05-22,16-64,IE,inc case,98,16913
2022-05-22,A-2022-05-22,16-64,IE,inc case,99,50951
2022-05-22,A-2022-05-22,16-64,IE,inc case,100,6099
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,1,61244
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,2,21367
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,3,16461
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,4,22179
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,5,62628
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,6,82686
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,7,22271
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,8,22300
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,9,84836
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,10,15728
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,11,85343
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,12,90575
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,13,8896
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,14,1804
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,15,65146
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,16,26272
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,17,14487
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,18,65829
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,19,32327
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,20,38764
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,21,15013
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,22,65796
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,23,39535
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,24,61020
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,25,54198
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,26,6607
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,27,29767
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,28,71467
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,29,47908
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,30,63612
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,31,21482
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,32,39963
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,33,84925
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,34,29893
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,35,51823
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,36,3052
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,37,54326
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,38,6347
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,39,86725
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,40,2878
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,41,43988
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,42,16967
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,43,35787
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,44,12272
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,45,65001
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,46,3683
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,47,64906
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,48,13157
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,49,68158
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,50,57558
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,51,50433
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,52,16622
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,53,88172
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,54,37516
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,55,19819
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,56,58546
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,57,172
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,58,5606
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,59,60492
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,60,15905
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,61,16238
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,62,13824
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,63,90515
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,64,42782
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,65,811
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,66,16759
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,67,97392
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,68,70013
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,69,62168
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,70,70270
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,71,19992
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,72,96548
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,73,38249
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,74,49951
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,75,82724
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,76,88336
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,77,92829
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,78,29518
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,79,65844
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,80,11952
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,81,11624
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,82,82494
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,83,84499
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,84,2483
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,85,98075
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,86,81512
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,87,86229
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,88,69308
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,89,8073
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,90,15572
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,91,72842
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,92,78432
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,93,43583
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,94,77159
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,95,1008
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,96,89392
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,97,94912
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,98,8796
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,99,75841
2022-05-22,A-2022-05-22,16-64,IE,inc hosp,100,24953
2022-05-22,A-2022-05-22,16-64,PL,inc case,1,75311
2022-05-22,A-2022-05-22,16-64,PL,inc case,2,46430
2022-05-22,A-2022-05-22,16-64,PL,inc case,3,32645
2022-05-22,A-2022-05-22,16-64,PL,inc case,4,94766
2022-05-22,A-2022-05-22,16-64,PL,inc case,5,33587
2022-05-22,A-2022-05-22,16-64,PL,inc case,6,67311
2022-05-22,A-2022-05-22,16-64,PL,inc case,7,11422
2022-05-22,A-2022-05-22,16-64,PL,inc case,8,6809
2022-05-22,A-2022-05-22,16-64,PL,inc case,9,712
2022-05-22,A-2022-05-22,16-64,PL,inc case,10,74407
2022-05-22,A-2022-05-22,16-64,PL,inc case,11,46113
2022-05-22,A-2022-05-22,16-64,PL,inc case,12,30260
2022-05-22,A-2022-05-22,16-64,PL,inc case,13,75229
2022-05-22,A-2022-05-22,16-64,PL,inc case,14,37750
2022-05-22,A-2022-05-22,16-64,PL,inc case,15,26393
2022-05-22,A-2022-05-22,16-64,PL,inc case,16,71126
2022-05-22,A-2022-05-22,16-64,PL,inc case,17,58536
2022-05-22,A-2022-05-22,16-64,PL,inc case,18,30823
2022-05-22,A-2022-05-22,16-64,PL,inc case,19,77976
2022-05-22,A-2022-05-22,16-64,PL,inc case,20,89985
2022-05-22,A-2022-05-22,16-64,PL,inc case,21,27285
2022-05-22,A-2022-05-22,16-64,PL,inc case,22,4477
2022-05-22,A-2022-05-22,16-64,PL,inc case,23,82463
2022-05-22,A-2022-05-22,16-64,PL,inc case,24,99719
2022-05-22,A-2022-05-22,16-64,PL,inc case,25,84256
2022-05-22,A-2022-05-22,16-64,PL,inc case,26,52232
2022-05-22,A-2022-05-22,16-64,PL,inc case,27,40892
2022-05-22,A-2022-05-22,16-64,PL,inc case,28,3541
2022-05-22,A-2022-05-22,16-64,PL,inc case,29,84815
2022-05-22,A-2022-05-22,16-64,PL,inc case,30,64606
2022-05-22,A-2022-05-22,16-64,PL,inc case,31,19284
2022-05-22,A-2022-05-22,16-64,PL,inc case,32,70134
2022-05-22,A-2022-05-22,16-64,PL,inc case,33,91472
2022-05-22,A-2022-05-22,16-64,PL,inc case,34,65719
2022-05-22,A-2022-05-22,16-64,PL,inc case,35,45109
2022-05-22,A-2022-05-22,16-64,PL,inc case,36,38033
2022-05-22,A-2022-05-22,16-64,PL,inc case,37,71110
2022-05-22,A-2022-05-22,16-64,PL,inc case,38,45226
2022-05-22,A-2022-05-22,16-64,PL,inc case,39,61731
2022-05-22,A-2022-05-22,16-64,PL,inc case,40,59920
2022-05-22,A-2022-05-22,16-64,PL,inc case,41,45625
2022-05-22,A-2022-05-22,16-64,PL,inc case,42,59369
2022-05-22,A-2022-05-22,16-64,PL,inc case,43,43682
2022-05-22,A-2022-05-22,16-64,PL,inc case,44,20798
2022-05-22,A-2022-05-22,16-64,PL,inc case,45,81918
2022-05-22,A-2022-05-22,16-64,PL,inc case,46,11457
2022-05-22,A-2022-05-22,16-64,PL,inc case,47,92665
